customer_id,age,gender,income,country,signup_date,days_as_customer,subscription_type,monthly_charge,login_count,last_login,avg_session_duration,support_tickets,total_spent,churned
CUST_2529,70,F,52222.0,Germany,2022-07-04 18:05:53.715691,1229,Basic,9.99,71,2025-07-18 18:05:53.734578,47.62889007348146,0,422.8998496513452,0
CUST_2530,23,F,43414.0,USA,2023-04-13 18:05:53.715691,946,Basic,9.99,52,2025-08-29 18:05:53.734579,7.713249335089751,3,319.5638713896435,0
CUST_2531,47,M,19588.0,UK,2020-11-18 18:05:53.715691,1822,Enterprise,99.99,51,2025-11-10 18:05:53.734580,6.844251638026379,1,4881.620226185914,0
CUST_2532,26,F,23316.0,USA,2024-04-27 18:05:53.715691,566,Standard,19.99,40,2025-11-02 18:05:53.734581,13.818638842527736,0,423.57439262851705,0
CUST_2533,48,F,30928.0,USA,2022-11-07 18:05:53.715691,1103,Basic,9.99,56,2025-10-24 18:05:53.734581,23.673001439684025,0,431.03771506699655,0
CUST_2534,26,F,61865.0,UK,2022-03-22 18:05:53.715691,1333,Enterprise,99.99,46,2025-10-30 18:05:53.734582,16.38565215035949,1,4042.748860043472,0
CUST_2535,33,M,24762.0,UK,2024-01-27 18:05:53.715691,657,Standard,19.99,53,2025-10-09 18:05:53.734583,26.96604658332215,1,361.9790640250171,0
CUST_2536,35,M,45613.0,UK,2023-03-18 18:05:53.715691,972,Premium,39.99,44,2025-10-24 18:05:53.734584,6.4430113999238525,0,1129.3211606414145,0
CUST_2537,54,F,42271.0,USA,2021-12-03 18:05:53.715691,1442,Premium,39.99,49,2025-10-21 18:05:53.734585,41.828723912321394,0,2304.2851442736824,0
CUST_2538,53,M,80266.0,India,2024-08-06 18:05:53.715691,465,Standard,19.99,61,,9.57026879641608,0,327.1866452480138,0
CUST_2539,21,F,35567.0,USA,2024-08-14 18:05:53.715691,457,Basic,9.99,44,2025-11-13 18:05:53.734586,33.75018069826177,0,144.53670405311894,0
CUST_2540,40,F,15103.0,Australia,2021-05-09 18:05:53.715691,1650,Enterprise,99.99,60,2025-11-13 18:05:53.734587,3.8972819015591873,0,4996.188513234375,0
CUST_2541,29,M,50183.0,Germany,2023-10-23 18:05:53.715691,753,Basic,9.99,59,2025-11-09 18:05:53.734588,2.4396062732824886,0,299.7178428467558,0
CUST_2542,21,M,105771.0,USA,2022-11-23 18:05:53.715691,1087,Standard,19.99,43,2025-10-07 18:05:53.734589,15.841038500566889,1,633.8446716616146,0
CUST_2543,36,F,51854.0,UK,2021-04-02 18:05:53.715691,1687,Premium,39.99,38,2025-11-06 18:05:53.734590,33.87229491664351,0,1970.472225423632,0
CUST_2544,35,F,24494.0,Japan,2023-10-28 18:05:53.715691,748,Basic,9.99,61,2025-08-31 18:05:53.734591,34.930162329301545,0,242.49542141445176,0
CUST_2545,76,F,21142.0,Canada,2023-12-04 18:05:53.715691,711,Standard,19.99,52,2025-11-12 18:05:53.734591,33.879245019334775,0,448.8519497544584,0
CUST_2546,46,M,22551.0,USA,2023-09-20 18:05:53.715691,786,Basic,9.99,52,2025-10-19 18:05:53.734592,17.660375253042147,1,226.7352492047325,0
CUST_2547,19,F,98879.0,UK,2025-04-13 18:05:53.715691,215,Basic,9.99,60,2025-11-13 18:05:53.734593,7.604388379527029,0,78.06371000142256,0
CUST_2548,31,F,30833.0,UK,2023-09-20 18:05:53.715691,786,Basic,9.99,48,2025-07-30 18:05:53.734594,17.900191842812593,2,311.9819007958139,0
CUST_2549,55,F,26074.0,France,2023-12-24 18:05:53.715691,691,Premium,39.99,57,2025-11-07 18:05:53.734595,48.95779848312165,0,825.8821496184737,0
CUST_2550,71,M,33550.0,India,2020-12-26 18:05:53.715691,1784,Basic,9.99,43,2025-10-19 18:05:53.734596,10.3232103466645,0,618.2685835936605,0
CUST_2551,18,M,30994.0,USA,2023-01-23 18:05:53.715691,1026,Premium,39.99,57,2025-08-15 18:05:53.734596,14.202581431135702,1,1221.4289762946266,0
CUST_2552,18,M,,USA,2025-10-08 18:05:53.715691,37,Standard,19.99,47,2025-11-13 18:05:53.734597,61.60386417661429,1,24.571140257650946,0
CUST_2553,68,F,21868.0,USA,2023-07-05 18:05:53.715691,863,Standard,19.99,53,2025-10-24 18:05:53.734598,29.913810965319787,0,644.97831206103,0
CUST_2554,45,F,65534.0,Japan,2021-02-12 18:05:53.715691,1736,Premium,39.99,43,2025-10-23 18:05:53.734599,15.443425286598671,0,2303.599293709407,0
CUST_2555,26,Other,38601.0,Canada,2024-06-08 18:05:53.715691,524,Standard,19.99,51,2025-11-02 18:05:53.734600,28.88151236915882,0,395.37371178834775,0
CUST_2556,48,F,66404.0,Australia,2023-01-16 18:05:53.715691,1033,Basic,9.99,47,2025-10-14 18:05:53.734601,18.33877849250674,0,354.0318233718857,0
CUST_2557,18,M,80122.0,UK,2022-12-19 18:05:53.715691,1061,Basic,9.99,55,2025-10-22 18:05:53.734601,79.31532659280121,0,421.4697967093439,0
CUST_2558,40,M,37888.0,Germany,2022-04-18 18:05:53.715691,1306,Standard,19.99,53,2025-11-06 18:05:53.734602,35.926291216116844,0,882.4913791620813,0
CUST_2559,44,M,31023.0,USA,2025-01-23 18:05:53.715691,295,Standard,19.99,34,2025-10-09 18:05:53.734603,30.04860095608319,0,215.1465634624724,0
CUST_2560,53,M,37537.0,India,2020-12-18 18:05:53.715691,1792,Basic,9.99,54,2025-10-27 18:05:53.734604,4.506225925241034,0,528.7067577239559,0
CUST_2561,24,F,,UK,2022-11-16 18:05:53.715691,1094,Standard,19.99,45,2025-10-26 18:05:53.734605,9.891394195428624,0,647.9224134357906,0
CUST_2562,41,F,15859.0,France,2025-04-17 18:05:53.715691,211,Basic,9.99,51,2025-08-15 18:05:53.734606,32.16666408937182,0,66.25725825416222,1
CUST_2563,26,M,78924.0,USA,2021-04-02 18:05:53.715691,1687,Premium,39.99,50,2025-10-23 18:05:53.734607,23.72342929243905,0,1997.055961377034,0
CUST_2564,43,F,41064.0,Germany,2022-10-22 18:05:53.715691,1119,Standard,19.99,56,2025-09-29 18:05:53.734608,18.61843105861637,0,600.7534014513478,0
CUST_2565,26,F,20302.0,UK,2022-03-23 18:05:53.715691,1332,Premium,39.99,40,2025-09-15 18:05:53.734608,46.28963631187074,0,1574.296569799428,0
CUST_2566,33,M,12916.0,USA,2024-12-25 18:05:53.715691,324,Standard,19.99,54,2025-10-19 18:05:53.734609,2.506158071950854,0,215.14523555268195,0
CUST_2567,25,M,11341.0,UK,2024-07-22 18:05:53.715691,480,Premium,39.99,49,2025-09-29 18:05:53.734610,8.55468633443712,0,683.0284305892586,0
CUST_2568,49,M,53383.0,Canada,2024-05-24 18:05:53.715691,539,Standard,19.99,51,2025-11-03 18:05:53.734611,9.364517279061433,0,367.1127254153512,0
CUST_2569,52,M,26649.0,USA,2021-06-15 18:05:53.715691,1613,Standard,19.99,35,2025-11-08 18:05:53.734612,33.625617253105446,0,941.3619115211166,0
CUST_2570,36,F,28928.0,USA,2025-03-14 18:05:53.715691,245,Basic,9.99,46,2025-10-10 18:05:53.734614,9.553940172449474,0,69.50015866759519,0
CUST_2571,40,M,,UK,2024-02-19 18:05:53.715691,634,Basic,9.99,49,2025-08-28 18:05:53.734615,34.76102443567052,0,238.8488843387449,0
CUST_2572,18,M,28057.0,USA,2024-12-29 18:05:53.715691,320,Premium,39.99,51,2025-11-13 18:05:53.734616,24.197379328961777,0,473.8709897816609,0
CUST_2573,35,Other,47727.0,UK,2025-02-11 18:05:53.715691,276,Basic,9.99,53,2025-10-02 18:05:53.734617,60.35039325045653,1,82.45433719893938,0
CUST_2574,39,F,38087.0,UK,2022-09-26 18:05:53.715691,1145,Basic,9.99,45,2025-11-13 18:05:53.734618,24.180200717911468,0,384.4242500504266,0
CUST_2575,79,M,34820.0,USA,2021-08-15 18:05:53.715691,1552,Premium,39.99,49,2025-10-27 18:05:53.734618,38.26877501871122,0,2212.137524731681,0
CUST_2576,23,F,16541.0,USA,2021-02-13 18:05:53.715691,1735,Standard,19.99,46,2025-10-12 18:05:53.734619,11.197589867455836,2,1245.8890548970676,0
CUST_2577,61,M,24104.0,Australia,2022-11-06 18:05:53.715691,1104,Basic,9.99,42,2025-10-30 18:05:53.734620,17.473726774335454,0,361.0822893481485,0
CUST_2578,54,M,49083.0,USA,2023-12-08 18:05:53.715691,707,Basic,9.99,43,2025-11-04 18:05:53.734621,25.831244039467997,0,233.60038491247963,0
CUST_2579,44,F,25822.0,Germany,2022-10-09 18:05:53.715691,1132,Standard,19.99,59,2025-11-08 18:05:53.734622,55.59296548629644,1,748.9554717765038,0
CUST_2580,66,M,66349.0,UK,2025-06-08 18:05:53.715691,159,Standard,19.99,54,2025-07-23 18:05:53.734623,10.71421605414113,1,108.75637963176187,1
CUST_2581,45,F,117383.0,Japan,2024-06-23 18:05:53.715691,509,Premium,39.99,54,2025-10-20 18:05:53.734623,96.5473758683169,0,669.4898319574093,0
CUST_2582,45,M,50422.0,USA,2021-11-08 18:05:53.715691,1467,Basic,9.99,38,2025-11-10 18:05:53.734624,55.906014393941874,0,485.3610318594576,0
CUST_2583,39,M,76605.0,Australia,2025-07-12 18:05:53.715691,125,Standard,19.99,47,2025-11-13 18:05:53.734625,6.322322170324378,1,93.93782591059228,0
CUST_2584,58,F,52071.0,UK,2025-03-29 18:05:53.715691,230,Premium,39.99,43,2025-11-06 18:05:53.734626,41.223147529351394,0,270.491790038535,0
CUST_2585,56,M,,USA,2024-09-17 18:05:53.715691,423,Premium,39.99,48,2025-10-22 18:05:53.734627,6.89409045371642,0,555.4296567313602,0
CUST_2586,30,F,40138.0,USA,2023-06-24 18:05:53.715691,874,Basic,9.99,52,2025-10-04 18:05:53.734628,51.507877924985415,0,313.03071208514683,0
CUST_2587,20,F,99375.0,UK,2024-10-09 18:05:53.715691,401,Basic,9.99,43,2025-07-19 18:05:53.734628,13.03192429115199,0,136.11665465661792,0
CUST_2588,36,F,27951.0,USA,2023-07-23 18:05:53.715691,845,Standard,19.99,48,2025-09-22 18:05:53.734629,67.65546788259365,2,517.3239363102167,0
CUST_2589,27,F,,USA,2024-05-31 18:05:53.715691,532,Premium,39.99,50,2025-10-17 18:05:53.734630,28.40838044862018,0,595.6719677674898,0
CUST_2590,39,M,20597.0,India,2021-11-23 18:05:53.715691,1452,Standard,19.99,66,2025-10-13 18:05:53.734631,71.70870135783528,0,1031.9704304275938,0
CUST_2591,58,F,32573.0,USA,2025-06-03 18:05:53.715691,164,Standard,19.99,44,2025-10-23 18:05:53.734632,17.282049967063642,0,118.51112115367576,0
CUST_2592,33,F,21988.0,UK,2021-08-18 18:05:53.715691,1549,Enterprise,99.99,59,2025-10-28 18:05:53.734633,14.254848001233317,0,4262.054393676785,0
CUST_2593,39,F,,France,2021-03-24 18:05:53.715691,1696,Basic,9.99,47,2025-09-29 18:05:53.734633,33.27890069779563,0,615.2129217128223,0
CUST_2594,40,F,40464.0,France,2024-11-20 18:05:53.715691,359,Premium,39.99,42,2025-11-09 18:05:53.734634,10.00903407583644,1,540.5647946786803,0
CUST_2595,52,F,59034.0,USA,2025-03-23 18:05:53.715691,236,Premium,39.99,58,2025-11-02 18:05:53.734635,32.601805339038805,0,364.2970033539309,0
CUST_2596,18,M,31278.0,Germany,2023-06-10 18:05:53.715691,888,Premium,39.99,57,2025-07-22 18:05:53.734636,12.759267207153613,0,1413.566359885592,0
CUST_2597,30,F,20535.0,UK,2021-01-29 18:05:53.715691,1750,Enterprise,99.99,50,2025-10-20 18:05:53.734637,74.77787921596243,1,6040.627016816205,0
CUST_2598,43,M,18870.0,USA,2022-07-08 18:05:53.715691,1225,Basic,9.99,57,2025-10-25 18:05:53.734638,9.659478249786286,0,486.7114773752164,0
CUST_2599,58,M,23063.0,USA,2022-01-01 18:05:53.715691,1413,Basic,9.99,47,2025-09-18 18:05:53.734638,32.23295867920108,1,479.7019153360312,0
CUST_2600,32,F,43207.0,USA,2021-02-12 18:05:53.715691,1736,Basic,9.99,47,2025-10-02 18:05:53.734639,34.98922464825676,0,618.3496658800441,0
CUST_2601,18,M,,USA,2025-04-23 18:05:53.715691,205,Premium,39.99,39,2025-11-03 18:05:53.734640,45.25563224766783,1,293.8274267139956,0
CUST_2602,49,M,49099.0,USA,2021-12-28 18:05:53.715691,1417,Premium,39.99,48,2025-10-16 18:05:53.734641,7.892966295063013,1,2068.7067447658933,0
CUST_2603,30,M,17252.0,USA,2025-11-03 18:05:53.715691,11,Basic,9.99,45,2025-11-08 18:05:53.734642,15.378017408568397,0,4.059579107329499,0
CUST_2604,22,F,36308.0,Canada,2021-02-08 18:05:53.715691,1740,Basic,9.99,43,2025-11-13 18:05:53.734643,30.5667260340682,0,594.2975250629092,0
CUST_2605,30,M,21741.0,Germany,2022-08-23 18:05:53.715691,1179,Standard,19.99,49,2025-06-30 18:05:53.734644,72.52959864989478,1,870.0773523027868,0
CUST_2606,37,F,44388.0,Canada,2022-08-12 18:05:53.715691,1190,Basic,9.99,62,2025-10-05 18:05:53.734644,49.867083219002765,0,357.12904457683925,0
CUST_2607,30,M,46145.0,Germany,2023-10-06 18:05:53.715691,770,Basic,9.99,52,2025-08-26 18:05:53.734645,67.83180460213444,0,258.0728621460474,0
CUST_2608,18,F,20210.0,Australia,2023-02-08 18:05:53.715691,1010,Standard,19.99,40,2025-09-22 18:05:53.734646,35.063569003603895,0,585.9112826052425,0
CUST_2609,53,M,,Australia,2025-06-11 18:05:53.715691,156,Basic,9.99,48,2025-10-29 18:05:53.734647,28.95152282100204,0,50.44357132508578,0
CUST_2610,59,F,116939.0,Australia,2023-12-02 18:05:53.715691,713,Standard,19.99,41,2025-09-16 18:05:53.734648,14.730251988172808,0,453.9949215281399,0
CUST_2611,49,M,55128.0,USA,2023-07-12 18:05:53.715691,856,Basic,9.99,48,2025-09-29 18:05:53.734649,22.142968622491345,0,231.13075712651272,0
CUST_2612,22,Other,33476.0,USA,2022-04-17 18:05:53.715691,1307,Premium,39.99,42,2025-11-06 18:05:53.734650,15.294446416255624,2,1589.5936872732364,0
CUST_2613,36,F,31000.0,UK,2021-01-28 18:05:53.715691,1751,Standard,19.99,52,2025-10-16 18:05:53.734650,8.533459026274546,0,1261.7007437130674,0
CUST_2614,39,F,32711.0,USA,2025-02-04 18:05:53.715691,283,Basic,9.99,45,2025-11-04 18:05:53.734651,19.768384207678924,0,92.45872204890998,0
CUST_2615,48,F,24826.0,USA,2024-07-01 18:05:53.715691,501,Standard,19.99,51,,29.834504270315872,0,390.3578411802619,0
CUST_2616,50,M,41200.0,USA,2021-12-11 18:05:53.715691,1434,Basic,9.99,47,2025-11-12 18:05:53.734653,37.1087926422791,0,459.39075437457694,0
CUST_2617,28,F,20553.0,Japan,2022-06-23 18:05:53.715691,1240,Enterprise,99.99,52,2025-10-22 18:05:53.734654,33.05949785808505,0,4065.522172396888,0
CUST_2618,41,F,14117.0,USA,2022-11-16 18:05:53.715691,1094,Standard,19.99,62,2025-10-31 18:05:53.734655,53.73323485897459,0,809.5999608903483,0
CUST_2619,46,F,40530.0,UK,2025-09-15 18:05:53.715691,60,Standard,19.99,41,,29.290691528600902,0,33.35603644622814,0
CUST_2620,61,F,36703.0,USA,2025-04-02 18:05:53.715691,226,Basic,9.99,53,2025-10-07 18:05:53.734656,6.374538372397141,0,88.03543702395919,1
CUST_2621,50,F,27294.0,Germany,2021-02-20 18:05:53.715691,1728,Basic,9.99,47,2025-10-07 18:05:53.734657,25.98273045812864,3,574.1776634233055,0
CUST_2622,51,Other,19123.0,UK,2025-09-23 18:05:53.715691,52,Standard,19.99,44,2025-11-06 18:05:53.734658,24.523739590152378,0,37.9469958647319,1
CUST_2623,41,M,41977.0,USA,2024-07-19 18:05:53.715691,483,Basic,9.99,53,2025-08-13 18:05:53.734659,87.41810175608376,1,174.1838627010435,1
CUST_2624,61,F,22135.0,Japan,2022-09-25 18:05:53.715691,1146,Standard,19.99,61,2025-09-30 18:05:53.734660,31.9119346697718,1,704.5605295668303,0
CUST_2625,46,F,33878.0,France,2022-05-28 18:05:53.715691,1266,Basic,9.99,49,2025-09-26 18:05:53.734660,19.37327173964415,0,505.8116420607408,0
CUST_2626,27,F,87771.0,Germany,2021-07-27 18:05:53.715691,1571,Basic,9.99,44,2025-11-13 18:05:53.734661,16.09197103238959,1,426.62565905118566,0
CUST_2627,61,M,50292.0,Japan,2025-05-10 18:05:53.715691,188,Basic,9.99,52,2025-07-22 18:05:53.734662,14.84886307195919,2,73.36165134473957,0
CUST_2628,50,F,18314.0,UK,2022-12-08 18:05:53.715691,1072,Enterprise,99.99,44,2025-06-28 18:05:53.734663,20.83212823472673,0,2997.785528868951,0
CUST_2629,33,F,19198.0,Germany,2023-04-28 18:05:53.715691,931,Enterprise,99.99,51,2025-10-24 18:05:53.734664,44.05363937501512,0,2867.090295233113,0
CUST_2630,32,M,,USA,2025-11-10 18:05:53.715691,4,Basic,9.99,44,2025-07-11 18:05:53.734665,35.938562125477354,0,1.5452771619651855,1
CUST_2631,44,F,18258.0,Germany,2023-02-12 18:05:53.715691,1006,Basic,9.99,55,2025-10-17 18:05:53.734666,7.464931456515834,1,296.68133527096865,0
CUST_2632,46,M,13348.0,USA,2025-01-15 18:05:53.715691,303,Basic,9.99,43,2025-11-10 18:05:53.734666,66.47672846729334,1,83.28960924981482,0
CUST_2633,42,Other,47391.0,USA,2023-05-04 18:05:53.715691,925,Basic,9.99,59,2025-09-25 18:05:53.734667,12.98128422294627,1,335.6100115020607,0
CUST_2634,44,M,42637.0,UK,2023-01-15 18:05:53.715691,1034,Premium,39.99,42,2025-10-21 18:05:53.734668,7.9211425433343345,1,1261.247933926604,0
CUST_2635,65,M,45492.0,USA,2022-10-10 18:05:53.715691,1131,Standard,19.99,55,2025-11-02 18:05:53.734669,25.46703817942885,0,723.1742693733758,0
CUST_2636,56,M,41420.0,UK,2021-12-02 18:05:53.715691,1443,Enterprise,99.99,58,2025-11-06 18:05:53.734670,75.87682188395074,0,4710.103845962138,0
CUST_2637,42,F,35149.0,UK,2023-08-28 18:05:53.715691,809,Premium,39.99,42,2025-10-24 18:05:53.734671,34.95652534776403,0,1154.804491756057,0
CUST_2638,54,M,,Canada,2024-10-02 18:05:53.715691,408,Standard,19.99,38,2025-10-10 18:05:53.734671,79.69841881743025,1,297.26903774598736,0
CUST_2639,24,F,47008.0,USA,2023-08-30 18:05:53.715691,807,Standard,19.99,55,2025-09-13 18:05:53.734672,21.881795781148146,1,502.04535613423405,0
CUST_2640,45,F,78037.0,USA,2022-12-07 18:05:53.715691,1073,Premium,39.99,49,2025-10-18 18:05:53.734673,10.84829958386697,0,1661.4235696023252,0
CUST_2641,67,F,28265.0,Canada,2025-05-05 18:05:53.715691,193,Standard,19.99,41,2025-10-29 18:05:53.734674,22.214867302944057,2,113.90999134350298,0
CUST_2642,36,M,21799.0,Germany,2023-10-14 18:05:53.715691,762,Basic,9.99,69,2025-10-15 18:05:53.734675,18.73797892846273,0,280.0689567704187,0
CUST_2643,27,Other,20588.0,USA,2022-05-15 18:05:53.715691,1279,Standard,19.99,50,2025-10-25 18:05:53.734676,13.209700707435823,0,928.5041284256894,0
CUST_2644,30,F,23544.0,UK,2025-05-13 18:05:53.715691,185,Standard,19.99,48,2025-10-14 18:05:53.734676,27.313252198421264,0,124.38626489037344,0
CUST_2645,23,M,40187.0,France,2021-05-03 18:05:53.715691,1656,Enterprise,99.99,42,2025-10-17 18:05:53.734677,14.98207309092633,0,6560.286037073366,0
CUST_2646,28,M,12459.0,USA,2024-12-13 18:05:53.715691,336,Standard,19.99,50,2025-07-22 18:05:53.734678,62.4647576320175,0,221.020963333144,0
CUST_2647,34,M,45233.0,UK,2023-04-03 18:05:53.715691,956,Basic,9.99,57,2025-10-16 18:05:53.734679,35.60848817134128,0,364.065045082149,0
CUST_2648,18,F,50109.0,USA,2021-04-25 18:05:53.715691,1664,Basic,9.99,54,,35.72250760039965,0,457.1706993318783,0
CUST_2649,40,M,14779.0,India,2023-04-15 18:05:53.715691,944,Premium,39.99,53,2025-09-09 18:05:53.734681,25.04670704815473,1,1207.300055204646,0
CUST_2650,53,M,22257.0,USA,2024-04-01 18:05:53.715691,592,Enterprise,99.99,44,2025-09-02 18:05:53.734681,5.525633436977255,0,1748.0761594805433,0
CUST_2651,26,F,37792.0,USA,2025-06-26 18:05:53.715691,141,Standard,19.99,53,2025-11-10 18:05:53.734682,22.67331269597584,0,107.36745744938185,0
CUST_2652,62,F,33802.0,Australia,2021-11-19 18:05:53.715691,1456,Basic,9.99,56,2025-10-27 18:05:53.734683,27.15010139591529,0,470.918355858676,0
CUST_2653,47,F,47090.0,USA,2023-12-07 18:05:53.715691,708,Basic,9.99,57,2025-08-21 18:05:53.734684,9.924855725172602,0,238.35778590327732,1
CUST_2654,55,F,33841.0,UK,2022-07-09 18:05:53.715691,1224,Basic,9.99,43,2025-08-10 18:05:53.734685,15.110139289471222,0,434.5597920566631,0
CUST_2655,30,M,68349.0,USA,2022-09-03 18:05:53.715691,1168,Enterprise,99.99,51,2025-11-08 18:05:53.734687,3.534514055263489,0,3745.82791804877,0
CUST_2656,52,F,30928.0,Japan,2021-06-13 18:05:53.715691,1615,Premium,39.99,51,2025-10-28 18:05:53.734688,26.129973196222807,0,2033.6261054696256,0
CUST_2657,23,M,22214.0,France,2021-04-27 18:05:53.715691,1662,Premium,39.99,47,2025-11-05 18:05:53.734689,40.72527023473568,0,2070.768977979836,0
CUST_2658,53,F,21339.0,Canada,2022-09-17 18:05:53.715691,1154,Standard,19.99,44,2025-09-29 18:05:53.734690,21.858528285706488,0,852.2595161497551,0
CUST_2659,42,F,52456.0,USA,2024-07-30 18:05:53.715691,472,Premium,39.99,51,2025-09-18 18:05:53.734691,36.365501477096366,2,751.6964980735319,0
CUST_2660,48,M,36857.0,USA,2022-07-13 18:05:53.715691,1220,Basic,9.99,44,2025-10-26 18:05:53.734692,64.74116670837512,0,377.9210163439249,0
CUST_2661,22,Other,49854.0,UK,2022-08-04 18:05:53.715691,1198,Basic,9.99,56,2025-10-12 18:05:53.734692,14.667497569421906,0,426.6914840874472,1
CUST_2662,26,F,49343.0,USA,2023-05-17 18:05:53.715691,912,Premium,39.99,58,2025-09-14 18:05:53.734693,43.16588890393339,0,1399.5508122641102,0
CUST_2663,48,M,13228.0,Canada,2024-04-02 18:05:53.715691,591,Basic,9.99,73,2025-10-08 18:05:53.734694,9.27517293055873,0,234.89309955641505,0
CUST_2664,25,F,,Canada,2024-11-23 18:05:53.715691,356,Standard,19.99,54,2025-11-09 18:05:53.734695,10.238688515605649,1,244.6446056988006,0
CUST_2665,46,F,21800.0,Australia,2023-04-06 18:05:53.715691,953,Standard,19.99,55,2025-10-08 18:05:53.734696,16.261995168126045,0,554.4980989137886,0
CUST_2666,19,F,24148.0,USA,2021-10-22 18:05:53.715691,1484,Basic,9.99,45,2025-11-09 18:05:53.734697,28.606481186566317,1,502.8245127024024,1
CUST_2667,52,F,29432.0,Canada,2024-09-27 18:05:53.715691,413,Basic,9.99,46,2025-10-14 18:05:53.734697,12.22211539295128,0,146.07172868263606,0
CUST_2668,21,F,59849.0,France,2023-05-13 18:05:53.715691,916,Basic,9.99,50,2025-11-02 18:05:53.734698,71.18348623778546,0,302.5016139986555,0
CUST_2669,48,M,66121.0,UK,2022-11-04 18:05:53.715691,1106,Standard,19.99,44,2025-11-13 18:05:53.734699,17.64403824237473,0,680.2920591998867,0
CUST_2670,49,M,31368.0,Australia,2023-05-19 18:05:53.715691,910,Basic,9.99,49,2025-11-07 18:05:53.734700,12.61232660675169,0,280.33857493772325,0
CUST_2671,29,M,32028.0,USA,2021-02-09 18:05:53.715691,1739,Basic,9.99,46,,44.74545877017604,0,648.7461328635379,0
CUST_2672,48,M,25522.0,Germany,2024-12-12 18:05:53.715691,337,Standard,19.99,55,2025-06-14 18:05:53.734702,35.95611671415365,1,266.4022355948838,0
CUST_2673,43,F,37972.0,India,2025-10-01 18:05:53.715691,44,Basic,9.99,48,2025-11-06 18:05:53.734702,13.40799001645141,0,15.756201950251764,0
CUST_2674,31,M,40185.0,USA,2022-11-07 18:05:53.715691,1103,Basic,9.99,57,2025-07-22 18:05:53.734703,16.43114352656291,0,360.7028021631262,1
CUST_2675,24,M,54352.0,USA,2024-04-27 18:05:53.715691,566,Basic,9.99,57,,19.037611587699224,1,174.8047002794999,0
CUST_2676,18,M,54134.0,USA,2023-04-24 18:05:53.715691,935,Basic,9.99,44,2025-08-10 18:05:53.734705,20.63995550159789,0,269.2273756564477,1
CUST_2677,45,F,11487.0,Canada,2022-05-31 18:05:53.715691,1263,Standard,19.99,49,2025-08-13 18:05:53.734706,11.808869921627917,3,773.7911833424844,0
CUST_2678,18,F,33649.0,Canada,2024-06-16 18:05:53.715691,516,Enterprise,99.99,51,2025-11-10 18:05:53.734707,27.948177064105263,1,1387.9367932033217,0
CUST_2679,41,M,72551.0,USA,2025-04-23 18:05:53.715691,205,Basic,9.99,47,2025-09-23 18:05:53.734707,62.68894284445501,0,63.76591990424598,0
CUST_2680,36,F,29171.0,France,2021-03-12 18:05:53.715691,1708,Premium,39.99,56,2025-10-24 18:05:53.734708,17.91789225797126,2,1984.5342440537877,0
CUST_2681,50,M,64191.0,France,2021-04-17 18:05:53.715691,1672,Basic,9.99,63,2025-10-11 18:05:53.734709,50.54653438840264,0,451.08409594828,0
CUST_2682,35,F,31156.0,India,2024-08-20 18:05:53.715691,451,Standard,19.99,48,2025-10-01 18:05:53.734710,57.25579657007936,0,254.75448180425772,0
CUST_2683,35,M,39635.0,UK,2024-06-12 18:05:53.715691,520,Premium,39.99,41,2025-11-11 18:05:53.734711,13.015683532616018,0,804.4997655414292,0
CUST_2684,50,F,20569.0,UK,2023-02-24 18:05:53.715691,994,Standard,19.99,50,2025-09-27 18:05:53.734712,86.26159670270044,2,602.0769182206196,0
CUST_2685,45,F,20960.0,Australia,2022-11-29 18:05:53.715691,1081,Basic,9.99,51,2025-11-04 18:05:53.734712,8.794736038718826,0,365.4528009701525,0
CUST_2686,44,F,52195.0,USA,2023-10-01 18:05:53.715691,775,Basic,9.99,63,2025-10-06 18:05:53.734713,65.75344713361183,0,232.16833593548597,0
CUST_2687,47,M,56439.0,Germany,2025-05-13 18:05:53.715691,185,Standard,19.99,45,2025-10-20 18:05:53.734714,60.067093145171285,0,130.86977106409478,0
CUST_2688,18,F,36799.0,Canada,2025-01-28 18:05:53.715691,290,Basic,9.99,60,2025-10-11 18:05:53.734715,52.8132602209257,0,83.44372856041373,0
CUST_2689,51,F,19658.0,USA,2024-09-06 18:05:53.715691,434,Standard,19.99,51,2025-10-16 18:05:53.734716,,0,283.2278579606237,0
CUST_2690,49,F,37120.0,USA,2021-10-08 18:05:53.715691,1498,Basic,9.99,44,2025-09-26 18:05:53.734717,19.76311660670657,1,443.66354864970367,0
CUST_2691,24,M,68092.0,USA,2021-01-17 18:05:53.715691,1762,Basic,9.99,53,2025-09-08 18:05:53.734717,20.03591922275231,0,597.2337588453628,0
CUST_2692,36,M,86806.0,UK,2021-09-03 18:05:53.715691,1533,Standard,19.99,66,2025-10-28 18:05:53.734718,19.078488169674667,0,857.6460049182589,0
CUST_2693,39,F,30997.0,UK,2025-08-19 18:05:53.715691,87,Standard,19.99,56,2025-10-31 18:05:53.734719,68.73702963705254,0,59.98911206289499,0
CUST_2694,37,M,15836.0,France,2024-04-12 18:05:53.715691,581,Standard,19.99,43,2025-11-06 18:05:53.734720,13.754467303050893,1,422.8650358921866,0
CUST_2695,45,M,55281.0,UK,2024-09-03 18:05:53.715691,437,Basic,9.99,42,2025-09-25 18:05:53.734721,20.19038926387177,3,142.5370948885906,0
