customer_id,age,gender,income,country,signup_date,days_as_customer,subscription_type,monthly_charge,login_count,last_login,avg_session_duration,support_tickets,total_spent,churned,signup_year,signup_month,signup_day_of_week,days_since_last_login,login_frequency,spend_per_day,spend_per_login,age_group,tenure_group,engagement_score
CUST_1969,37,M,29246.0,UK,2025-10-09 18:05:53.715691,36,Standard,19.99,53,2025-10-11 18:05:53.734085,28.878706250518267,0,24.491388902126072,0,2025,10,3,34.0,1.4324324324324325,0.6619294297871912,0.4535442389282606,36-45,0-3mo,0.5891278863355478
CUST_1970,57,M,112334.0,Canada,2024-08-08 18:05:53.715691,463,Basic,9.99,40,2025-08-17 18:05:53.734086,18.55423961775675,0,171.40246616839696,0,2024,8,3,89.0,0.08620689655172414,0.3694018667422348,4.180547955326755,55+,1-2yr,0.43840196640060924
CUST_1971,48,F,67120.0,Germany,2025-01-29 18:05:53.715691,289,Premium,39.99,56,2025-10-29 18:05:53.734086,6.515051893239682,0,385.2547610228303,0,2025,1,2,16.0,0.19310344827586207,1.3284646931821733,6.758855456540882,46-55,6-12mo,0.5680539402582185
CUST_1972,18,F,17380.0,USA,2023-03-31 18:05:53.715691,959,Basic,9.99,44,2025-09-29 18:05:53.734087,23.572114933660785,0,308.6129160055724,1,2023,3,4,46.0,0.04583333333333333,0.3214717875058046,6.858064800123831,18-25,2yr+,0.5189030084071231
CUST_1973,49,F,11120.0,USA,2025-09-27 18:05:53.715691,48,Basic,9.99,45,,10.967651816636366,0,17.593906839397164,1,2025,9,5,,0.9183673469387755,0.3590593232530033,0.3824762356390688,46-55,0-3mo,
CUST_1974,42,F,37726.0,USA,2024-11-30 18:05:53.715691,349,Basic,9.99,60,2025-11-13 18:05:53.734089,19.323541577838007,0,102.70968785605548,0,2024,11,5,1.0,0.17142857142857143,0.2934562510173014,1.683765374689434,36-45,6-12mo,0.6363334049789209
CUST_1975,39,F,56768.0,USA,2021-02-28 18:05:53.715691,1720,Enterprise,99.99,50,2025-11-03 18:05:53.734091,8.202600128866665,0,6746.797929154688,0,2021,2,6,11.0,0.02905287623474724,3.9202777043316024,132.29015547362133,36-45,2yr+,0.5490175255551741
CUST_1976,34,F,28002.0,UK,2022-06-27 18:05:53.715691,1236,Standard,19.99,56,2025-10-05 18:05:53.734092,16.86645342835699,0,757.623796752361,0,2022,6,0,40.0,0.04527081649151172,0.6124687120067591,13.291645557058965,26-35,2yr+,0.5667626327752571
CUST_1977,56,F,60526.0,France,2024-03-28 18:05:53.715691,596,Basic,9.99,62,2025-11-03 18:05:53.734093,3.696956535166154,1,161.851384930264,0,2024,3,3,11.0,0.10385259631490787,0.27110784745437855,2.5690696020676826,55+,1-2yr,0.5955847418721276
CUST_1978,54,M,37415.0,USA,2022-08-16 18:05:53.715691,1186,Enterprise,99.99,55,2025-11-13 18:05:53.734094,26.00513197591623,1,4020.3385732907423,0,2022,8,1,1.0,0.04633529907329402,3.3869743667150316,71.79176023733469,46-55,2yr+,0.6289409954319478
CUST_1979,28,F,33472.0,USA,2022-11-05 18:05:53.715691,1105,Basic,9.99,45,2025-09-26 18:05:53.734095,57.22936014373092,0,338.751362548642,0,2022,11,5,49.0,0.0406871609403255,0.30628513792824774,7.364160055405262,26-35,2yr+,0.6044691721256378
CUST_1980,46,F,53001.0,UK,2021-06-15 18:05:53.715691,1613,Standard,19.99,50,2025-11-09 18:05:53.734096,41.955320918746985,0,927.9662133737148,0,2021,6,1,5.0,0.030978934324659233,0.5749480875921406,18.195415948504213,46-55,2yr+,0.6401917803600636
CUST_1981,25,F,27835.0,Japan,2024-02-11 18:05:53.715691,642,Standard,19.99,53,2025-11-03 18:05:53.734096,,1,476.21012009727366,0,2024,2,6,11.0,0.08242612752721618,0.7406067186582794,8.81870592772729,18-25,1-2yr,
CUST_1982,19,F,31465.0,USA,2023-09-20 18:05:53.715691,786,Premium,39.99,37,2025-09-03 18:05:53.734097,66.27685957349372,1,1085.5646345838547,0,2023,9,2,72.0,0.04701397712833545,1.3793705649095993,28.56749038378565,18-25,2yr+,0.5624959679835184
CUST_1983,30,M,50771.0,Japan,2022-01-24 18:05:53.715691,1390,Basic,9.99,54,2025-11-07 18:05:53.734098,10.26015116096164,0,480.0038270064984,0,2022,1,0,7.0,0.038820992092020126,0.3450782365251606,8.727342309209062,26-35,2yr+,0.577966813455939
CUST_1984,52,F,35750.0,USA,2021-09-27 18:05:53.715691,1509,Basic,9.99,53,2025-09-08 18:05:53.734099,31.523153742239305,0,505.69380642553057,1,2021,9,0,67.0,0.035099337748344374,0.33489656054670897,9.364700118991307,46-55,2yr+,0.5583805144988127
CUST_1985,54,M,94314.0,USA,2024-07-21 18:05:53.715691,481,Standard,19.99,58,2025-10-29 18:05:53.734100,,1,339.11452710305304,0,2024,7,6,16.0,0.12033195020746888,0.7035571101723092,5.747703849204289,46-55,1-2yr,
CUST_1986,47,F,51375.0,Germany,2023-07-30 18:05:53.715691,838,Basic,9.99,54,2025-08-31 18:05:53.734101,8.212810265952003,2,326.1905401532504,1,2023,7,6,75.0,0.06436233611442194,0.38878491079052496,5.930737093695463,46-55,2yr+,0.4958673291429432
CUST_1987,50,M,49732.0,UK,2022-02-17 18:05:53.715691,1366,Basic,9.99,48,2025-09-13 18:05:53.734102,8.016882700990548,2,423.9887132126788,0,2022,2,3,62.0,0.03511338697878566,0.31015999503487846,8.652830881891404,46-55,2yr+,0.4811788287120127
CUST_1988,47,F,35428.0,France,2025-08-16 18:05:53.715691,90,Standard,19.99,45,2025-10-29 18:05:53.734102,23.410064901412227,2,63.21902426897625,0,2025,8,5,16.0,0.4945054945054945,0.6947145524063324,1.374326614542962,46-55,0-3mo,0.5572794245858788
CUST_1989,30,F,56240.0,Australia,2021-06-24 18:05:53.715691,1604,Standard,19.99,50,2025-08-30 18:05:53.734103,41.03249133033184,0,1189.9051927872142,1,2021,6,3,76.0,0.03115264797507788,0.7413739518923453,23.33147436837675,26-35,2yr+,0.5575073478984598
CUST_1990,46,F,30906.0,USA,2022-11-02 18:05:53.715691,1108,Basic,9.99,47,2025-10-15 18:05:53.734104,16.609504430291963,1,325.16852096033665,0,2022,11,2,30.0,0.04238052299368801,0.29320876551878866,6.77434418667368,46-55,2yr+,0.534067521021172
CUST_1991,52,M,41822.0,Germany,2025-08-12 18:05:53.715691,94,Basic,9.99,44,2025-10-26 18:05:53.734105,9.325890951534824,1,34.23543643624673,0,2025,8,1,19.0,0.4631578947368421,0.36037301511838665,0.7607874763610384,46-55,3-6mo,0.5138534861876572
CUST_1992,51,Other,22968.0,Canada,2023-12-29 18:05:53.715691,686,Basic,9.99,58,2025-10-23 18:05:53.734106,13.700826846422812,0,217.6243884474724,0,2023,12,4,22.0,0.08442503639010189,0.3167749467939919,3.6885489567368204,46-55,1-2yr,0.5888644790278552
CUST_1993,57,F,61067.0,Australia,2022-12-07 18:05:53.715691,1073,Standard,19.99,53,2025-11-13 18:05:53.734107,23.551933754376083,2,812.589289799993,0,2022,12,2,1.0,0.049348230912476726,0.7566008284916136,15.047949811110982,55+,2yr+,0.61316944566123
CUST_1994,50,F,,UK,2021-07-08 18:05:53.715691,1590,Standard,19.99,53,2025-09-26 18:05:53.734107,85.83213988399326,0,972.6306422503964,0,2021,7,3,49.0,0.03331238214959145,0.6113328989631656,18.011678560192525,46-55,2yr+,0.7145303383437636
CUST_1995,45,M,97856.0,USA,2025-02-23 18:05:53.715691,264,Premium,39.99,53,2025-11-04 18:05:53.734108,86.46064035548261,0,379.06846568982616,0,2025,2,6,10.0,0.2,1.4304470403389666,7.019786401663447,36-45,6-12mo,0.7602525329187133
CUST_1996,56,F,120108.0,Canada,2022-06-08 18:05:53.715691,1255,Standard,19.99,60,2025-11-05 18:05:53.734109,12.995326516830184,0,839.8042600751111,0,2022,6,2,9.0,0.04777070063694268,0.6686339650279547,13.767282952051001,55+,2yr+,0.6114562635528165
CUST_1997,39,M,53192.0,Japan,2024-02-03 18:05:53.715691,650,Standard,19.99,57,2025-10-08 18:05:53.734110,24.680656285433468,0,476.3476096351466,0,2024,2,5,37.0,0.08755760368663594,0.7317167582721147,8.212889821295631,36-45,1-2yr,0.5945136434414764
CUST_1998,26,F,37579.0,USA,2022-02-21 18:05:53.715691,1362,Basic,9.99,51,2025-11-01 18:05:53.734111,19.574277083861087,0,510.23217707794703,1,2022,2,0,13.0,0.03741746148202495,0.3743449575039964,9.81215725149898,26-35,2yr+,0.5800018441076977
CUST_1999,37,M,22629.0,USA,2025-05-26 18:05:53.715691,172,Basic,9.99,46,2025-10-24 18:05:53.734112,17.173317677455763,1,48.60265524001406,0,2025,5,0,21.0,0.2658959537572254,0.28094020369950323,1.0340990476598735,36-45,3-6mo,0.5408464562759308
CUST_2000,28,F,57089.0,USA,2023-04-12 18:05:53.715691,947,Standard,19.99,51,2025-10-29 18:05:53.734112,14.2986135764484,0,571.1214296994165,0,2023,4,2,16.0,0.05379746835443038,0.6024487655057136,10.98310441729647,26-35,2yr+,0.5634164589240717
CUST_2001,29,F,40342.0,France,2025-08-11 18:05:53.715691,95,Basic,9.99,55,2025-10-24 18:05:53.734113,31.81815069733974,1,28.562662056851103,0,2025,8,0,21.0,0.5729166666666666,0.29752772975886566,0.510047536729484,26-35,3-6mo,0.6208320328015444
CUST_2002,37,M,47525.0,USA,2024-01-07 18:05:53.715691,677,Enterprise,99.99,47,2025-11-07 18:05:53.734114,10.695243272299903,1,1846.0022388778143,0,2024,1,6,7.0,0.06932153392330384,2.7227171664864516,38.45837997662113,36-45,1-2yr,0.5453196039752486
CUST_2003,28,F,86240.0,USA,2025-03-05 18:05:53.715691,254,Premium,39.99,47,2025-09-11 18:05:53.734115,34.67028046096271,0,400.6212151509688,0,2025,3,2,64.0,0.1843137254901961,1.5710635888273285,8.346275315645183,26-35,6-12mo,0.5407288950601131
CUST_2004,35,F,,Canada,2025-06-18 18:05:53.715691,149,Standard,19.99,45,2025-10-17 18:05:53.734116,17.127682471333085,1,101.58015341646096,0,2025,6,2,28.0,0.3,0.6772010227764064,2.208264204705673,26-35,3-6mo,0.5279885628503036
CUST_2005,18,M,22876.0,USA,2024-05-11 18:05:53.715691,552,Basic,9.99,39,2025-11-07 18:05:53.734117,25.5257076693174,0,163.27266923670194,0,2024,5,5,7.0,0.0705244122965642,0.29524894979512106,4.081816730917549,18-25,1-2yr,0.5438415481003224
CUST_2006,43,F,32267.0,USA,2024-04-24 18:05:53.715691,569,Standard,19.99,49,2025-11-12 18:05:53.734117,7.001376991348007,0,389.0572548226138,0,2024,4,2,2.0,0.08596491228070176,0.6825565874080944,7.781145096452276,36-45,1-2yr,0.5513838698482267
CUST_2007,40,M,54754.0,UK,2024-08-28 18:05:53.715691,443,Standard,19.99,57,2025-10-22 18:05:53.734118,64.68635985425023,0,334.0243726758519,0,2024,8,2,23.0,0.12837837837837837,0.7523071456663332,5.7590409082043434,36-45,1-2yr,0.7103769589672918
CUST_2008,27,M,47927.0,USA,2024-06-23 18:05:53.715691,509,Standard,19.99,46,2025-10-27 18:05:53.734119,10.132090532420172,0,292.9763365805105,0,2024,6,6,18.0,0.09019607843137255,0.5744634050598245,6.233539076181075,26-35,1-2yr,0.5266396148284362
CUST_2009,49,M,23206.0,USA,2023-12-30 18:05:53.715691,685,Basic,9.99,53,2025-08-26 18:05:53.734120,8.353393829043178,0,241.6450162496696,0,2023,12,5,80.0,0.07725947521865889,0.3522522102764863,4.474907708327215,46-55,1-2yr,0.4857391335837469
CUST_2010,54,F,,USA,2021-01-07 18:05:53.715691,1772,Premium,39.99,44,2025-11-07 18:05:53.734121,49.28977999962454,0,2030.827816765156,0,2021,1,3,7.0,0.024816694867456288,1.1454189603864389,45.12950703922569,46-55,2yr+,0.6273481144682589
CUST_2011,18,M,19918.0,USA,2024-04-15 18:05:53.715691,578,Standard,19.99,46,2025-09-11 18:05:53.734122,55.61992301576269,1,439.1120063912291,0,2024,4,0,64.0,0.07944732297063903,0.7583972476532455,9.342808646621895,18-25,1-2yr,0.5882837243386793
CUST_2012,28,F,23888.0,France,2024-07-24 18:05:53.715691,478,Basic,9.99,46,2025-10-02 18:05:53.734122,38.02860407216362,0,142.59455248043997,0,2024,7,2,43.0,0.09603340292275574,0.29769217636835066,3.0339266485199996,26-35,1-2yr,0.568079011885342
CUST_2013,28,F,34278.0,UK,2025-07-10 18:05:53.715691,127,Basic,9.99,47,2025-10-26 18:05:53.734123,23.997432740455537,1,44.07120045259319,0,2025,7,3,19.0,0.3671875,0.3443062535358843,0.9181500094290248,26-35,3-6mo,0.5649901719852604
CUST_2014,25,M,27537.0,Canada,2024-10-05 18:05:53.715691,405,Standard,19.99,48,2025-09-13 18:05:53.734124,31.03002124261437,1,217.8041366001001,0,2024,10,5,62.0,0.11822660098522167,0.5364633906406406,4.444982379593879,18-25,1-2yr,0.5387116750660722
CUST_2015,52,F,56666.0,USA,2022-05-16 18:05:53.715691,1278,Basic,9.99,49,2025-09-16 18:05:53.734125,51.69213019716223,0,340.6580209242736,0,2022,5,0,59.0,0.03831118060985145,0.2663471625678449,6.813160418485472,46-55,2yr+,0.5985824509759698
CUST_2016,37,M,41906.0,USA,2021-01-13 18:05:53.715691,1766,Basic,9.99,46,2025-10-08 18:05:53.734126,36.493119692434014,0,630.794090953779,0,2021,1,2,37.0,0.02603282399547255,0.35698590319964857,13.421150871357,36-45,2yr+,0.5710327537662067
CUST_2017,36,F,87797.0,Australia,2021-11-19 18:05:53.715691,1456,Basic,9.99,51,,36.24819766417708,2,398.8286978138335,0,2021,11,4,,0.035003431708991076,0.27373280563749725,7.669782650266029,36-45,2yr+,
CUST_2018,18,M,32093.0,USA,2022-05-28 18:05:53.715691,1266,Premium,39.99,56,2025-11-09 18:05:53.734128,20.918095869020444,0,1493.1636447363933,0,2022,5,5,5.0,0.04419889502762431,1.178503271299442,26.19585341642795,18-25,2yr+,0.6165143803863498
CUST_2019,49,M,34163.0,USA,2024-10-24 18:05:53.715691,386,Basic,9.99,47,2025-10-19 18:05:53.734128,33.51730507718864,0,151.11973676637612,0,2024,10,3,26.0,0.12144702842377261,0.39049027588210883,3.1483278492995024,46-55,1-2yr,0.5808653245252062
CUST_2020,21,F,66516.0,Australia,2025-02-23 18:05:53.715691,264,Basic,9.99,49,,72.80493092675594,0,93.03806718756888,0,2025,2,6,,0.18490566037735848,0.35108704599082596,1.8607613437513777,18-25,6-12mo,
CUST_2021,40,F,34702.0,Germany,2022-08-09 18:05:53.715691,1193,Basic,9.99,55,2025-10-21 18:05:53.734130,43.15287569848766,0,359.4341998981495,1,2022,8,1,24.0,0.046063651591289785,0.3010336682564066,6.4184678553240975,36-45,2yr+,0.6457726188893198
CUST_2022,44,M,76650.0,France,2022-10-11 18:05:53.715691,1130,Standard,19.99,49,2025-10-21 18:05:53.734131,56.49098129525056,0,804.5970439323871,0,2022,10,1,24.0,0.04332449160035367,0.7114032218677163,16.091940878647744,36-45,2yr+,0.6502022202306248
CUST_2023,60,F,47592.0,Germany,2022-11-03 18:05:53.715691,1107,Standard,19.99,38,2025-10-19 18:05:53.734132,34.94617250661975,0,883.2009604821603,0,2022,11,3,26.0,0.03429602888086643,0.7971127802185562,22.646178473901546,55+,2yr+,0.5410639991228803
CUST_2024,20,M,11199.0,USA,2020-11-27 18:05:53.715691,1813,Premium,39.99,42,2025-10-20 18:05:53.734133,26.269680879331148,0,2354.8220508884056,0,2020,11,4,25.0,0.023153252480705624,1.2981378450321972,54.76330350903269,18-25,2yr+,0.5397819539600919
CUST_2025,18,F,65433.0,Japan,2021-11-21 18:05:53.715691,1454,Standard,19.99,54,2025-10-31 18:05:53.734133,14.41070683172344,1,972.7006134385086,0,2021,11,6,14.0,0.03711340206185567,0.6685227583769818,17.685465698881977,18-25,2yr+,0.5804186743309567
CUST_2026,42,F,57318.0,India,2025-10-01 18:05:53.715691,44,Standard,19.99,47,2025-11-07 18:05:53.734134,1.5001835870150266,0,29.722120405141528,0,2025,10,2,7.0,1.0444444444444445,0.6604915645587006,0.6192108417737818,36-45,0-3mo,0.5223319547620363
CUST_2027,67,M,58435.0,USA,2021-09-04 18:05:53.715691,1532,Basic,9.99,42,2025-10-24 18:05:53.734135,24.042378444140365,0,440.91164935134793,1,2021,9,5,21.0,0.0273972602739726,0.28761360035965294,10.25375928724065,55+,2yr+,0.5387419997589074
CUST_2028,58,M,13968.0,France,2024-01-18 18:05:53.715691,666,Standard,19.99,41,2025-10-25 18:05:53.734136,34.73997426510352,1,449.7476403068768,0,2024,1,3,20.0,0.06146926536731634,0.6742843183011646,10.708277150163733,55+,1-2yr,0.5617987876745796
CUST_2029,43,M,26069.0,UK,2024-07-23 18:05:53.715691,479,Basic,9.99,54,2025-11-05 18:05:53.734137,27.184822629243328,0,167.80319333388084,0,2024,7,1,9.0,0.1125,0.3495899861122517,3.0509671515251062,36-45,1-2yr,0.618014341183247
CUST_2030,32,M,27056.0,Germany,2023-02-13 18:05:53.715691,1005,Standard,19.99,49,2025-11-13 18:05:53.734138,10.385136039520464,0,666.9126055695343,0,2023,2,0,1.0,0.048707753479125246,0.6629349955959586,13.338252111390686,26-35,2yr+,0.5609753429403561
CUST_2031,52,M,23848.0,USA,2021-04-06 18:05:53.715691,1683,Basic,9.99,43,2025-11-08 18:05:53.734138,27.02028385037247,0,551.6672826772625,0,2021,4,1,6.0,0.02553444180522565,0.32759339826440764,12.537892788119603,46-55,2yr+,0.5679871724583931
CUST_2032,25,F,86765.0,UK,2021-09-01 18:05:53.715691,1535,Premium,39.99,44,2025-10-21 18:05:53.734139,35.823343463755435,0,1816.976666591799,0,2021,9,2,24.0,0.028645833333333332,1.182927517312369,40.37725925759553,18-25,2yr+,0.5744367401097182
CUST_2033,47,Other,36102.0,USA,2025-01-10 18:05:53.715691,308,Standard,19.99,48,2025-10-22 18:05:53.734140,52.74421535353196,0,211.8867960655242,0,2025,1,4,23.0,0.1553398058252427,0.6857177866198194,4.324220327867841,46-55,6-12mo,0.6371481037395925
CUST_2034,47,M,35658.0,UK,2024-06-03 18:05:53.715691,529,Standard,19.99,54,2025-11-10 18:05:53.734141,11.09818310512088,0,359.2923432111179,0,2024,6,0,4.0,0.1018867924528302,0.6779100815304111,6.532588058383962,46-55,1-2yr,0.5834581197314315
CUST_2035,55,F,47859.0,USA,2021-01-16 18:05:53.715691,1763,Standard,19.99,45,2025-10-18 18:05:53.734142,29.39217490387677,1,1376.5518734748343,0,2021,1,5,27.0,0.025510204081632654,0.7803582049177066,29.92504072771379,46-55,2yr+,0.5597818694033609
CUST_2036,80,F,48274.0,UK,2021-05-21 18:05:53.715691,1638,Standard,19.99,59,2025-10-29 18:05:53.734143,12.368753653899883,0,1033.4214685837258,0,2021,5,4,16.0,0.03599755948749237,0.6305195049321084,17.223691143062094,55+,2yr+,0.5971460259851702
CUST_2037,45,F,6854.0,Germany,2025-01-21 18:05:53.715691,297,Basic,9.99,47,2025-10-14 18:05:53.734144,30.16444776060126,0,106.84880630851232,0,2025,1,1,31.0,0.15771812080536912,0.3585530413037326,2.226016798094007,36-45,6-12mo,0.5668228038752472
CUST_2038,32,F,26287.0,Australia,2023-11-06 18:05:53.715691,739,Basic,9.99,56,2025-09-10 18:05:53.734144,9.803034979618998,0,273.98177963152267,1,2023,11,0,65.0,0.07567567567567568,0.3702456481507063,4.8066978882723275,26-35,2yr+,0.5208021998609593
CUST_2039,39,F,17919.0,USA,2022-01-29 18:05:53.715691,1385,Basic,9.99,46,2025-11-03 18:05:53.734145,61.81481413706119,2,515.0638032487498,0,2022,1,5,11.0,0.03318903318903319,0.37161890566287864,10.958804324441484,36-45,2yr+,0.6637709521419255
CUST_2040,18,M,44363.0,Australia,2022-12-25 18:05:53.715691,1055,Basic,9.99,48,2025-11-02 18:05:53.734146,19.536499558433373,2,360.5156704148885,0,2022,12,6,12.0,0.045454545454545456,0.3413974151656141,7.357462661528337,18-25,2yr+,0.5665816444405254
CUST_2041,29,M,31431.0,USA,2023-03-24 18:05:53.715691,966,Basic,9.99,46,2025-10-12 18:05:53.734147,10.505491951012708,0,337.7034519439913,0,2023,3,4,33.0,0.047569803516028956,0.34922797512305204,7.18517982859556,26-35,2yr+,0.5105919862994458
CUST_2042,33,M,36596.0,Australia,2023-06-02 18:05:53.715691,896,Basic,9.99,45,2025-08-17 18:05:53.734148,16.24016738089937,1,334.3400889099603,1,2023,6,4,89.0,0.05016722408026756,0.37273142576361235,7.268262802390441,26-35,2yr+,0.4567131713506344
CUST_2043,32,M,12845.0,UK,2022-10-14 18:05:53.715691,1127,Premium,39.99,50,2025-10-26 18:05:53.734149,5.4102664360439805,0,1219.2503077146914,0,2022,10,4,19.0,0.044326241134751775,1.0808956628676343,23.90686877871944,26-35,2yr+,0.5329800875495325
CUST_2044,42,M,31103.0,Australia,2021-10-03 18:05:53.715691,1503,Standard,19.99,46,2025-11-09 18:05:53.734150,46.00820869136956,0,887.3197108195922,0,2021,10,6,5.0,0.030585106382978722,0.5899732119811119,18.87914278339558,36-45,2yr+,0.631046891357885
CUST_2045,27,F,63422.0,Germany,2022-12-12 18:05:53.715691,1068,Basic,9.99,45,2025-08-24 18:05:53.734150,36.91385380619238,0,359.20165719124986,1,2022,12,0,82.0,0.042095416276894296,0.33601651748479877,7.808731678070649,26-35,2yr+,0.5163219157157537
CUST_2046,56,M,73477.0,UK,2022-08-15 18:05:53.715691,1187,Basic,9.99,51,2025-10-26 18:05:53.734151,18.30016356896741,0,431.6430932897554,0,2022,8,0,19.0,0.04292929292929293,0.36333593711258877,8.300828717110681,55+,2yr+,0.5700241074902749
CUST_2047,40,F,52023.0,USA,2024-12-01 18:05:53.715691,348,Basic,9.99,54,2025-10-27 18:05:53.734152,35.39575478537548,0,101.0681554343336,0,2024,12,6,18.0,0.15472779369627507,0.28959356857975244,1.8376028260787929,36-45,6-12mo,0.6283529923282943
CUST_2048,39,M,18625.0,Japan,2022-09-10 18:05:53.715691,1161,Basic,9.99,36,2025-10-22 18:05:53.734153,23.22024675983869,0,443.68963856973846,0,2022,9,5,23.0,0.03098106712564544,0.3818327354300675,11.991611853236174,36-45,2yr+,0.5055068569541545
CUST_2049,35,F,68166.0,France,2025-03-24 18:05:53.715691,235,Standard,19.99,42,2025-11-06 18:05:53.734154,27.03124346402028,0,157.42567147792343,0,2025,3,0,8.0,0.17796610169491525,0.667057929991201,3.661062127393568,26-35,6-12mo,0.5609311434406826
CUST_2050,42,F,52156.0,USA,2024-01-21 18:05:53.715691,663,Basic,9.99,50,2025-09-29 18:05:53.734155,40.81171590717872,0,210.05172396998492,0,2024,1,6,46.0,0.07530120481927711,0.31634295778612187,4.11866125431343,36-45,1-2yr,0.5909176734915204
CUST_2051,52,M,34249.0,USA,2024-03-20 18:05:53.715691,604,Premium,39.99,50,2025-10-15 18:05:53.734155,50.87472909896632,0,692.9755207516948,0,2024,3,2,30.0,0.08264462809917356,1.145414083887099,13.587755308856762,46-55,1-2yr,0.6341884140181592
CUST_2052,26,M,,France,2021-05-07 18:05:53.715691,1652,Basic,9.99,50,2025-08-14 18:05:53.734156,9.748287535102246,0,563.3175335273731,1,2021,5,4,92.0,0.030248033877797943,0.3407849567618712,11.045441833870061,26-35,2yr+,0.461183630863216
CUST_2053,30,F,,Japan,2025-10-29 18:05:53.715691,16,Basic,9.99,69,2025-11-08 18:05:53.734157,13.34358055400237,0,5.942408937209923,0,2025,10,2,6.0,4.0588235294117645,0.34955346689470135,0.08489155624585605,26-35,0-3mo,0.659096619036745
CUST_2054,35,M,27009.0,USA,2021-03-02 18:05:53.715691,1718,Premium,39.99,48,2025-10-17 18:05:53.734158,12.594468840837662,0,2118.8348933197426,0,2021,3,1,28.0,0.027923211169284468,1.232597378312823,43.24152843509679,26-35,2yr+,0.5311133600993663
CUST_2055,19,M,43178.0,India,2021-09-29 18:05:53.715691,1507,Basic,9.99,57,2025-10-24 18:05:53.734159,34.30153250584927,0,501.1184539553576,0,2021,9,2,21.0,0.03779840848806366,0.33230666707914963,8.63997334405789,18-25,2yr+,0.6366790415396857
CUST_2056,27,M,37579.0,USA,2021-10-03 18:05:53.715691,1503,Basic,9.99,61,2025-09-08 18:05:53.734160,21.07602384731675,0,435.8033287929633,1,2021,10,6,67.0,0.04055851063829787,0.289762851591066,7.029085948273602,26-35,2yr+,0.5708169066289761
CUST_2057,32,F,78370.0,Japan,2025-02-07 18:05:53.715691,280,Basic,9.99,49,2025-11-13 18:05:53.734160,21.80039492622256,0,84.2837027675887,0,2025,2,4,1.0,0.17437722419928825,0.29994200273163235,1.685674055351774,26-35,6-12mo,0.5895134901571113
CUST_2058,53,F,34109.0,Germany,2024-05-03 18:05:53.715691,560,Standard,19.99,58,2025-10-03 18:05:53.734161,30.82320978898271,3,401.69640409612543,0,2024,5,4,42.0,0.10338680926916222,0.716036370937835,6.808413628747889,46-55,1-2yr,0.6090289269502926
CUST_2059,43,F,36042.0,USA,2021-02-24 18:05:53.715691,1724,Basic,9.99,49,2025-10-16 18:05:53.734162,11.109315244774988,0,681.2028091797947,0,2021,2,2,29.0,0.028405797101449276,0.3949001792346636,13.624056183595894,36-45,2yr+,0.5310876777459452
CUST_2060,42,F,79962.0,USA,2024-08-26 18:05:53.715691,445,Premium,39.99,37,2025-10-17 18:05:53.734163,6.406958520815178,1,619.8693530117544,0,2024,8,0,28.0,0.08295964125560538,1.3898415986810635,16.312351395046168,36-45,1-2yr,0.462632536106539
CUST_2061,52,F,26131.0,Canada,2021-05-01 18:05:53.715691,1658,Premium,39.99,68,2025-09-13 18:05:53.734166,94.43059718621755,0,2326.337250282795,1,2021,5,5,62.0,0.040988547317661245,1.4022527126478572,33.71503261279413,46-55,2yr+,0.7935986570937549
CUST_2062,37,F,54566.0,Canada,2022-05-26 18:05:53.715691,1268,Premium,39.99,51,2025-10-19 18:05:53.734166,15.18378331555648,1,1947.730525803529,0,2022,5,3,26.0,0.04018912529550828,1.534854630262828,37.45635626545248,36-45,2yr+,0.5543086285548607
CUST_2063,45,Other,32882.0,India,2023-05-11 18:05:53.715691,918,Basic,9.99,47,2025-10-08 18:05:53.734167,29.54207067563142,0,266.76772658494286,1,2023,5,3,37.0,0.051142546245919476,0.2902804424210477,5.557660970519643,36-45,2yr+,0.558474408332634
CUST_2064,38,M,,France,2024-08-01 18:05:53.715691,470,Enterprise,99.99,40,2025-10-14 18:05:53.734168,30.28552744750285,1,1763.0940936118684,0,2024,8,3,31.0,0.08492569002123142,3.7432995618086378,43.00229496614313,36-45,1-2yr,0.533390563333465
CUST_2065,43,M,36337.0,UK,2023-04-02 18:05:53.715691,957,Standard,19.99,52,2025-11-12 18:05:53.734169,29.019286837628798,0,729.1435811207451,0,2023,4,6,2.0,0.054279749478079335,0.7611102099381473,13.757426058881984,36-45,2yr+,0.6208864757892301
CUST_2066,31,F,51321.0,India,2023-08-06 18:05:53.715691,831,Basic,9.99,52,2025-11-11 18:05:53.734170,24.09021955916461,0,298.1554315078783,0,2023,8,6,3.0,0.0625,0.3583598936392768,5.62557417939393,26-35,2yr+,0.6074317321213714
CUST_2067,18,F,71457.0,Canada,2024-04-11 18:05:53.715691,582,Basic,9.99,58,2025-11-02 18:05:53.734171,41.961102953921376,1,157.78225465947875,0,2024,4,3,12.0,0.09948542024013722,0.2706385157109413,2.6742755027030296,18-25,1-2yr,0.6708359240135827
CUST_2068,37,M,75913.0,Australia,2023-05-09 18:05:53.715691,920,Standard,19.99,54,2025-10-12 18:05:53.734171,37.43729233276204,0,717.4710799213844,0,2023,5,1,33.0,0.05863192182410423,0.7790131160927084,13.044928725843354,36-45,2yr+,0.616475704121289
